Creating surface profile...
Computing temperature evolution...
Visualisation
         40024054 function calls (39816329 primitive calls) in 67.037 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 axis.py:409(XTick)
        1    0.000    0.000    0.000    0.000 types.py:145(intrinsic_name)
        1    0.000    0.000    0.000    0.000 event.py:220(Listener)
        4    0.000    0.000    0.000    0.000 types.py:228(_to_string)
        1    0.000    0.000    0.000    0.000 stencil.py:65(StencilFunc)
        1    0.000    0.000    0.000    0.000 npydecl.py:25(Numpy_rules_ufunc)
        1    0.000    0.000    0.000    0.000 models.py:941(RecordModel)
        5    0.000    0.000    0.000    0.000 datetime.py:51(_days_in_month)
        1    0.000    0.000    0.000    0.000 art3d.py:503(Patch3DCollection)
        1    0.000    0.000    0.000    0.000 _mathtext.py:1652(ParserState)
        1    0.000    0.000    0.000    0.000 inline_closurecall.py:944(_inline_arraycall)
        1    0.000    0.000    0.000    0.000 byteflow.py:1471(AdaptDFA)
        1    0.000    0.000    0.000    0.000 {method 'close' of 'select.epoll' objects}
        6    0.000    0.000    0.000    0.000 nanops.py:110(__init__)
        1    0.000    0.000    0.000    0.000 core.py:4555(FollowedBy)
        1    0.000    0.000    0.000    0.000 _data.py:157(_minmax_mixin)
       12    0.000    0.000    0.000    0.000 {method 'islower' of 'str' objects}
        2    0.000    0.000    0.000    0.000 _pep440.py:158(_compare)
        3    0.000    0.000    0.000    0.000 datetime.py:46(_days_before_year)
        1    0.000    0.000    0.000    0.000 __init__.py:1296(__init__)
        1    0.000    0.000    0.000    0.000 selectors.py:291(SelectSelector)
       14    0.000    0.000    0.000    0.000 cgutils.py:640(<lambda>)
        1    0.000    0.000    0.000    0.000 __init__.py:99(version_info)
        1    0.000    0.000    0.000    0.000 dispatcher.py:37(TargetConfigurationStack)
        1    0.000    0.000    0.000    0.000 llvm_pass_timings.py:14(RecordLLVMPassTimings)
        1    0.000    0.000    0.000    0.000 core.py:6285(mvoid)
        6    0.000    0.000    0.000    0.000 _threadsafety.py:48(non_reentrant)
        1    0.000    0.000    0.000    0.000 html.py:164(_HtmlFrameParser)
        1    0.000    0.000    0.000    0.000 base.py:157(SingleDataManager)
        4    0.000    0.000    0.000    0.000 npyimpl.py:375(<listcomp>)
        1    0.000    0.000    0.000    0.000 randomdecl.py:213(<listcomp>)
        1    0.000    0.000    0.000    0.000 _asarray.py:109(<setcomp>)
        1    0.000    0.000    0.000    0.000 managers.py:1805(is_consolidated)
        2    0.000    0.000    0.000    0.000 base_parser.py:434(_clean_mapping)
        1    0.000    0.000    0.000    0.000 ufuncbuilder.py:71(UFuncDispatcher)
        5    0.000    0.000    0.000    0.000 codegen.py:546(codegen)
        1    0.000    0.000    0.000    0.000 packer.py:60(ArgPacker)
        1    0.000    0.000    0.000    0.000 PngImagePlugin.py:710(PngImageFile)
        4    0.000    0.000    0.000    0.000 pythonapi.py:100(__init__)
        2    0.000    0.000    0.000    0.000 rcsetup.py:530(validate_bbox)
        1    0.000    0.000    0.000    0.000 ImageFile.py:598(PyCodec)
        1    0.000    0.000    0.000    0.000 layout_engine.py:27(LayoutEngine)
        1    0.000    0.000    0.000    0.000 __init__.py:175(check_getitem)
        1    0.000    0.000    0.000    0.000 retarget.py:72(BasicRetarget)
        1    0.000    0.000    0.000    0.000 transforms.py:2450(CompositeAffine2D)
        1    0.000    0.000    0.000    0.000 shlex.py:19(shlex)
        1    0.000    0.000    0.000    0.000 ssa.py:243(_GatherDefsHandler)
        4    0.000    0.000    0.000    0.000 numbers.py:18(_int_arith_flags)
        1    0.000    0.000    0.000    0.000 ImageFile.py:85(ImageFile)
        1    0.000    0.000    0.000    0.000 __init__.py:1390(_fixupChildren)
        1    0.000    0.000    0.000    0.000 debuginfo.py:458(NvvmDIBuilder)
        1    0.000    0.000    0.000    0.000 ticker.py:1770(LinearLocator)
        1    0.000    0.000    0.000    0.000 _mathtext.py:467(UnicodeFonts)
        1    0.000    0.000    0.000    0.000 engines.py:47(AbstractEngine)
        1    0.000    0.000    0.000    0.000 numpy_support.py:311(UFuncLoopSpec)
        1    0.000    0.000    0.000    0.000 patches.py:3180(_Curve)
        1    0.000    0.000    0.000    0.000 colors.py:2205(LightSource)
        1    0.000    0.000    0.000    0.000 base.py:46(__len__)
       11    0.000    0.000    0.000    0.000 debuginfo.py:63(__init__)
        1    0.000    0.000    0.000    0.000 ir.py:230(EqualityCheckMixin)
        2    0.000    0.000    0.000    0.000 registry.py:103(check)
        1    0.000    0.000    0.000    0.000 __init__.py:825(SubclassedDataFrame)
        8    0.000    0.000    0.000    0.000 models.py:450(get_data_type)
        1    0.000    0.000    0.000    0.000 scale.py:259(LogScale)
        1    0.000    0.000    0.000    0.000 hmac.py:27(HMAC)
        1    0.000    0.000    0.000    0.000 core.py:4907(Opt)
        1    0.000    0.000    0.000    0.000 rrule.py:1112(_iterinfo)
        1    0.000    0.000    0.000    0.000 {built-in method posix.sched_getaffinity}
        1    0.000    0.000    0.000    0.000 iterators.py:34(Generator)
        1    0.000    0.000    0.000    0.000 utils.py:350(SortedMap)
        1    0.000    0.000    0.000    0.000 patches.py:2881(Arc)
        9    0.000    0.000    0.000    0.000 core.py:1465(<genexpr>)
        1    0.000    0.000    0.000    0.000 ir.py:701(Del)
        1    0.000    0.000    0.000    0.000 callwrapper.py:92(__init__)
        1    0.000    0.000    0.000    0.000 extras.py:1545(__init__)
        1    0.000    0.000    0.000    0.000 builtins.py:671(MemoryViewAttribute)
        1    0.000    0.000    0.000    0.000 callconv.py:55(BaseCallConv)
        1    0.000    0.000    0.000    0.000 patches.py:3109(_Base)
        1    0.000    0.000    0.000    0.000 misc.py:406(ClassType)
        1    0.000    0.000    0.000    0.000 constants.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _base.py:211(_process_plot_var_args)
        1    0.000    0.000    0.000    0.000 bytecode.py:35(_as_opcodes)
        1    0.000    0.000    0.000    0.000 _triinterpolate.py:1215(_Sparse_Matrix_coo)
        1    0.000    0.000    0.000    0.000 info.py:441(DataFrameInfo)
        1    0.000    0.000    0.000    0.000 typed_passes.py:337(DumpParforDiagnostics)
        1    0.000    0.000    0.000    0.000 _utils.py:8(NameScope)
        3    0.000    0.000    0.000    0.000 <string>:2(__init__)
        1    0.000    0.000    0.000    0.000 models.py:985(UnicodeCharSeq)
        1    0.000    0.000    0.000    0.000 untyped_passes.py:467(CanonicalizeLoopEntry)
        1    0.000    0.000    0.000    0.000 backend_tools.py:390(ToolGrid)
        1    0.000    0.000    0.000    0.000 model.py:85(VoidType)
        1    0.000    0.000    0.000    0.000 _collections.py:5(FreezableDefaultDict)
        1    0.000    0.000    0.000    0.000 cpu_options.py:74(__init__)
        1    0.000    0.000    0.000    0.000 ctypeslib.py:183(_ndptr)
        1    0.000    0.000    0.000    0.000 blocks.py:2463(extend_blocks)
        1    0.000    0.000    0.000    0.000 ffi.py:269(ObjectRef)
        1    0.000    0.000    0.000    0.000 records.py:223(record)
        1    0.000    0.000    0.000    0.000 info.py:1046(SeriesTableBuilderVerbose)
        1    0.000    0.000    0.000    0.000 bytecode.py:199(ByteCode)
        1    0.000    0.000    0.000    0.000 pytables.py:3138(BlockManagerFixed)
        2    0.000    0.000    0.000    0.000 __init__.py:1037(__setitem__)
        1    0.000    0.000    0.000    0.000 core.py:125(<listcomp>)
        1    0.000    0.000    0.000    0.000 containers.py:769(FakeNamedTuple)
        1    0.000    0.000    0.000    0.000 core.py:2863(Char)
        3    0.000    0.000    0.000    0.000 traceback.py:309(walk_stack)
        3    0.000    0.000    0.000    0.000 __init__.py:43(private_class)
        1    0.000    0.000    0.000    0.000 frame.py:1488(__len__)
        1    0.000    0.000    0.000    0.000 info.py:772(DataFrameTableBuilder)
        1    0.000    0.000    0.000    0.000 callwrapper.py:11(__init__)
       13    0.000    0.000    0.000    0.000 __init__.py:503(_parse_local_version)
        1    0.000    0.000    0.000    0.000 ir.py:1193(Block)
        1    0.000    0.000    0.000    0.000 accessors.py:147(ArrowTemporalProperties)
        7    0.000    0.000    0.000    0.000 __init__.py:781(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:271(LogRecord)
        1    0.000    0.000    0.000    0.000 imputils.py:253(_IternextResult)
       15    0.000    0.000    0.000    0.000 {built-in method _stat.S_ISLNK}
        1    0.000    0.000    0.000    0.000 instructions.py:291(SelectInstr)
        1    0.000    0.000    0.000    0.000 containers.py:612(ListType)
        1    0.000    0.000    0.000    0.000 art3d.py:431(PathPatch3D)
       11    0.000    0.000    0.000    0.000 callconv.py:358(_make_call_helper)
        1    0.000    0.000    0.000    0.000 utils.py:114(DisableOnWriteError)
        1    0.000    0.000    0.000    0.000 accessors.py:49(Properties)
        2    0.000    0.000    0.000    0.000 flags.py:85(allows_duplicate_labels)
        1    0.000    0.000    0.000    0.000 interpreter.py:2164(<listcomp>)
        1    0.000    0.000    0.000    0.000 _pep440.py:140(__lt__)
        1    0.000    0.000    0.000    0.000 backend_tools.py:255(ToolSetCursor)
        1    0.000    0.000    0.000    0.000 core.py:106(<listcomp>)
        1    0.000    0.000    0.000    0.000 results.py:11(_ParseResultsWithOffset)
        1    0.000    0.000    0.000    0.000 bytecode.py:301(FunctionIdentity)
        1    0.000    0.000    0.000    0.000 errors.py:187(NOPColorScheme)
        1    0.000    0.000    0.000    0.000 version.py:65(_BaseVersion)
        2    0.000    0.000    0.000    0.000 sysconfig.py:247(get_preferred_scheme)
        1    0.000    0.000    0.000    0.000 {method 'view' of 'numpy.generic' objects}
        1    0.000    0.000    0.000    0.000 scale.py:89(LinearScale)
        1    0.000    0.000    0.000    0.000 arpack.py:380(_SymmetricArpackParams)
        1    0.000    0.000    0.000    0.000 accessor.py:37(SparseAccessor)
        1    0.000    0.000    0.000    0.000 templates.py:512(_OverloadFunctionTemplate)
        1    0.000    0.000    0.000    0.000 random.py:219(__init_subclass__)
        1    0.000    0.000    0.000    0.000 pickle.py:200(_Framer)
        1    0.000    0.000    0.000    0.000 dates.py:1120(DateLocator)
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_shake_128}
        1    0.000    0.000    0.000    0.000 castgraph.py:76(__init__)
        1    0.000    0.000    0.000    0.000 biffh.py:301(unpack_unicode_update_pos)
        1    0.000    0.000    0.000    0.000 string.py:57(Template)
        1    0.000    0.000    0.000    0.000 pythonapi.py:108(__init__)
        1    0.000    0.000    0.000    0.000 _exceptions.py:72(_UFuncCastingError)
        1    0.000    0.000    0.000    0.000 _functools.py:1(<module>)
        1    0.000    0.000    0.000    0.000 transforms.py:2530(BboxTransform)
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_sha3_256}
        1    0.000    0.000    0.000    0.000 util.py:125(LRUMemo)
        1    0.000    0.000    0.000    0.000 __init__.py:319(CDLL)
        4    0.000    0.000    0.000    0.000 ir.py:823(__str__)
        2    0.000    0.000    0.000    0.000 containers.py:217(__iter__)
        1    0.000    0.000    0.000    0.000 core.py:5363(TokenConverter)
        1    0.000    0.000    0.000    0.000 blocks.py:2095(NumpyBlock)
        1    0.000    0.000    0.000    0.000 index_tricks.py:556(__init__)
        1    0.000    0.000    0.000    0.000 untyped_passes.py:133(RewriteSemanticConstants)
        2    0.000    0.000    0.000    0.000 enum.py:783(__hash__)
        2    0.000    0.000    0.000    0.000 byteflow.py:324(op_POP_TOP)
        1    0.000    0.000    0.000    0.000 traceback.py:243(FrameSummary)
        1    0.000    0.000    0.000    0.000 apply.py:987(SeriesApply)
        7    0.000    0.000    0.000    0.000 numbers.py:1185(bool_as_bool)
        5    0.000    0.000    0.000    0.000 core.py:2269(_generateDefaultName)
        1    0.000    0.000    0.000    0.000 parquet.py:240(FastParquetImpl)
        4    0.000    0.000    0.000    0.000 templates.py:595(<listcomp>)
        1    0.000    0.000    0.000    0.000 integer.py:162(Int16Dtype)
        1    0.000    0.000    0.000    0.000 unicode.py:130(BasicMultilingualPlane)
        4    0.000    0.000    0.000    0.000 iterative.py:119(set_docstring)
        1    0.000    0.000    0.000    0.000 _docstring.py:6(Substitution)
        1    0.000    0.000    0.000    0.000 templates.py:1045(_OverloadAttributeTemplate)
        1    0.000    0.000    0.000    0.000 targetconfig.py:51(ConfigStack)
        1    0.000    0.000    0.000    0.000 cm.py:53(ColormapRegistry)
        1    0.000    0.000    0.000    0.000 _fortran_format_parser.py:181(Tokenizer)
        8    0.000    0.000    0.000    0.000 plyparser.py:80(decorate)
        1    0.000    0.000    0.000    0.000 serialize.py:67(_CustomPickled)
        1    0.000    0.000    0.000    0.000 _adapters.py:11(__init__)
       10    0.000    0.000    0.000    0.000 _strptime.py:210(<genexpr>)
        1    0.000    0.000    0.000    0.000 pythonapi.py:1621(ObjModeUtils)
        1    0.000    0.000    0.000    0.000 generators.py:12(GeneratorDescriptor)
        1    0.000    0.000    0.000    0.000 ir.py:899(EnterWith)
        1    0.000    0.000    0.000    0.000 imputils.py:16(Registry)
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_sha224}
        1    0.000    0.000    0.000    0.000 _xlsxwriter.py:175(XlsxWriter)
        1    0.000    0.000    0.000    0.000 streamplot.py:254(DomainMap)
        1    0.000    0.000    0.000    0.000 linalg.py:54(ensure_blas)
        1    0.000    0.000    0.000    0.000 targets.py:116(TargetData)
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_sha3_512}
        1    0.000    0.000    0.000    0.000 _xlrd.py:52(sheet_names)
        1    0.000    0.000    0.000    0.000 selectors.py:207(_BaseSelectorImpl)
        1    0.000    0.000    0.000    0.000 tz.py:1167(_tzicalvtz)
        3    0.000    0.000    0.000    0.000 typeinfer.py:799(__init__)
        1    0.000    0.000    0.000    0.000 mathtext.py:93(MathtextBackendAgg)
        4    0.000    0.000    0.000    0.000 npyimpl.py:322(_unpack_output_values)
        1    0.000    0.000    0.000    0.000 values.py:530(NamedValue)
        1    0.000    0.000    0.000    0.000 scale.py:465(AsinhTransform)
        1    0.000    0.000    0.000    0.000 records.py:308(recarray)
        1    0.000    0.000    0.000    0.000 _encoded_words.py:73(_QByteMap)
        4    0.000    0.000    0.000    0.000 construction.py:636(_sanitize_non_ordered)
        1    0.000    0.000    0.000    0.000 pytables.py:4485(AppendableFrameTable)
        1    0.000    0.000    0.000    0.000 inline_closurecall.py:70(InlineClosureCallPass)
        1    0.000    0.000    0.000    0.000 bytecode.py:173(ByteCodeIter)
        1    0.000    0.000    0.000    0.000 offsetbox.py:826(AuxTransformBox)
        1    0.000    0.000    0.000    0.000 untyped_passes.py:735(MixedContainerUnroller)
        1    0.000    0.000    0.000    0.000 _matfuncs.py:170(MatrixPowerOperator)
        1    0.000    0.000    0.000    0.000 sigparse.py:1(<module>)
        1    0.000    0.000    0.000    0.000 transforms.py:4(Visitor)
        1    0.000    0.000    0.000    0.000 c_parser_wrapper.py:56(CParserWrapper)
        5    0.000    0.000    0.000    0.000 __init__.py:1307(disable)
        1    0.000    0.000    0.000    0.000 memmap.py:22(memmap)
        1    0.000    0.000    0.000    0.000 value.py:46(TypeRef)
        1    0.000    0.000    0.000    0.000 errors.py:703(ForceLiteralArg)
        1    0.000    0.000    0.000    0.000 __init__.py:395(Deprecated)
        1    0.000    0.000    0.000    0.000 cgutils.py:254(Structure)
        1    0.000    0.000    0.000    0.000 __init__.py:522(Formatter)
        1    0.000    0.000    0.000    0.000 _mathtext.py:945(Box)
        1    0.000    0.000    0.000    0.000 core.py:4501(AtStringStart)
        1    0.000    0.000    0.000    0.000 _idl.py:630(AttrDict)
        1    0.000    0.000    0.000    0.000 typeinfer.py:43(TypeVar)
       11    0.000    0.000    0.000    0.000 lowering.py:74(init)
        1    0.000    0.000    0.000    0.000 codegen.py:1119(Codegen)
        1    0.000    0.000    0.000    0.000 __init__.py:749(path)
        6    0.000    0.000    0.000    0.000 animation.py:101(register)
        1    0.000    0.000    0.000    0.000 scalars.py:216(IntEnumClass)
        6    0.000    0.000    0.000    0.000 setdecl.py:177(ConcreteSetOperator)
        4    0.000    0.000    0.000    0.000 typeinfer.py:234(__init__)
        1    0.000    0.000    0.000    0.000 textpath.py:304(TextPath)
        1    0.000    0.000    0.000    0.000 book.py:127(Name)
        1    0.000    0.000    0.000    0.000 pytables.py:1830(TableIterator)
       11    0.000    0.000    0.000    0.000 transforms.py:621(<listcomp>)
        1    0.000    0.000    0.000    0.000 misc.py:281(ExceptionClass)
        1    0.000    0.000    0.000    0.000 polar.py:401(ThetaAxis)
        1    0.000    0.000    0.000    0.000 ewm.py:850(OnlineExponentialMovingWindow)
        1    0.000    0.000    0.000    0.000 colors.py:1395(TwoSlopeNorm)
        1    0.000    0.000    0.000    0.000 selectors.py:342(_PollLikeSelector)
        1    0.000    0.000    0.000    0.000 weakref.py:586(__call__)
        1    0.000    0.000    0.000    0.000 base.py:100(PandasObject)
        1    0.000    0.000    0.000    0.000 yacc.py:233(YaccProduction)
        1    0.000    0.000    0.000    0.000 dates.py:627(DateFormatter)
        4    0.000    0.000    0.000    0.000 {built-in method _codecs.utf_16_le_decode}
        1    0.000    0.000    0.000    0.000 polar.py:698(RadialAxis)
        1    0.000    0.000    0.000    0.000 contour.py:1369(QuadContourSet)
        1    0.000    0.000    0.000    0.000 core.py:2220(_PendingSkip)
        1    0.000    0.000    0.000    0.000 randomdecl.py:131(<listcomp>)
        1    0.000    0.000    0.000    0.000 concat.py:397(JoinUnit)
        1    0.000    0.000    0.000    0.000 _parser.py:394(_ymd)
        1    0.000    0.000    0.000    0.000 threading.py:534(Event)
        1    0.000    0.000    0.000    0.000 npytypes.py:421(Array)
       11    0.000    0.000    0.000    0.000 bytecode.py:178(__iter__)
        1    0.000    0.000    0.000    0.000 book.py:655(initialise_format_info)
        1    0.000    0.000    0.000    0.000 __init__.py:58(NegativeInfinityType)
        8    0.000    0.000    0.000    0.000 imputils.py:425(impl_ret_new_ref)
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_sha256}
        1    0.000    0.000    0.000    0.000 _interface.py:507(_CustomLinearOperator)
        4    0.000    0.000    0.000    0.000 containers.py:239(mangling_args)
        8    0.000    0.000    0.000    0.000 methods.py:68(<genexpr>)
        1    0.000    0.000    0.000    0.000 typeinfer.py:556(CallConstraint)
        1    0.000    0.000    0.000    0.000 npydecl.py:791(NdStack)
        3    0.000    0.000    0.000    0.000 {built-in method numpy.promote_types}
        1    0.000    0.000    0.000    0.000 sheet.py:2128(Note)
        1    0.000    0.000    0.000    0.000 registry.py:76(DelayedRegistry)
        1    0.000    0.000    0.000    0.000 containers.py:228(UniTuple)
       12    0.000    0.000    0.000    0.000 values.py:68(_castop)
        1    0.000    0.000    0.000    0.000 cpu_options.py:20(FastMathOptions)
        1    0.000    0.000    0.000    0.000 collections.py:1345(AsteriskPolygonCollection)
        1    0.000    0.000    0.000    0.000 arrayterator.py:16(Arrayterator)
        1    0.000    0.000    0.000    0.000 yacc.py:1473(Grammar)
        1    0.000    0.000    0.000    0.000 tzinfo.py:156(DstTzInfo)
        1    0.000    0.000    0.000    0.000 integer.py:169(Int32Dtype)
        1    0.000    0.000    0.000    0.000 types.py:14(Type)
        1    0.000    0.000    0.000    0.000 ssa.py:288(_FixSSAVars)
        1    0.000    0.000    0.000    0.000 randomdecl.py:142(<listcomp>)
        4    0.000    0.000    0.000    0.000 results.py:241(__len__)
        1    0.000    0.000    0.000    0.000 containers.py:411(List)
        1    0.000    0.000    0.000    0.000 _datasource.py:196(DataSource)
        1    0.000    0.000    0.000    0.000 indexing.py:143(IndexingMixin)
        1    0.000    0.000    0.000    0.000 core.py:126(<listcomp>)
        1    0.000    0.000    0.000    0.000 transforms.py:2632(BboxTransformFrom)
        1    0.000    0.000    0.000    0.000 sre_parse.py:99(checkgroup)
        1    0.000    0.000    0.000    0.000 base.py:22(InstanceModel)
        1    0.000    0.000    0.000    0.000 rrule.py:94(rrulebase)
        1    0.000    0.000    0.000    0.000 base.py:404(ClassAttribute)
        1    0.000    0.000    0.000    0.000 xml.py:57(_XMLFrameParser)
        1    0.000    0.000    0.000    0.000 PngImagePlugin.py:162(ChunkStream)
        1    0.000    0.000    0.000    0.000 yacc.py:2099(LRGeneratedTable)
        1    0.000    0.000    0.000    0.000 instructions.py:370(FCMPInstr)
        1    0.000    0.000    0.000    0.000 ir.py:999(__init__)
        6    0.000    0.000    0.000    0.000 arrayobj.py:1619(<genexpr>)
        9    0.000    0.000    0.000    0.000 interpreter.py:1626(code_names)
        4    0.000    0.000    0.000    0.000 core.py:3407(dtype)
        2    0.000    0.000    0.000    0.000 __init__.py:368(_FuncPtr)
        1    0.000    0.000    0.000    0.000 easter.py:1(<module>)
        6    0.000    0.000    0.000    0.000 core.py:3380(<genexpr>)
        1    0.000    0.000    0.000    0.000 buffer.py:14(PandasBuffer)
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_sha3_384}
        1    0.000    0.000    0.000    0.000 selectors.py:443(EpollSelector)
        1    0.000    0.000    0.000    0.000 rolling.py:2686(RollingGroupby)
        1    0.000    0.000    0.000    0.000 values.py:586(MetaDataString)
       18    0.000    0.000    0.000    0.000 functools.py:724(<listcomp>)
        1    0.000    0.000    0.000    0.000 ufunc_db.py:1(<module>)
        1    0.000    0.000    0.000    0.000 calendar.py:74(<listcomp>)
        1    0.000    0.000    0.000    0.000 __init__.py:77(get_projection_names)
        1    0.000    0.000    0.000    0.000 misc.py:106(VarArg)
        2    0.000    0.000    0.000    0.000 _strptime.py:128(<listcomp>)
        1    0.000    0.000    0.000    0.000 randomdecl.py:191(<listcomp>)
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_sha384}
        1    0.000    0.000    0.000    0.000 __init__.py:851(Prepared)
        1    0.000    0.000    0.000    0.000 figure.py:73(_AxesStack)
        1    0.000    0.000    0.000    0.000 misc.py:132(MemInfoPointer)
        1    0.000    0.000    0.000    0.000 colors.py:1112(ListedColormap)
        1    0.000    0.000    0.000    0.000 integer.py:204(UInt64Dtype)
        1    0.000    0.000    0.000    0.000 _compression.py:33(DecompressReader)
       13    0.000    0.000    0.000    0.000 functions.py:696(key)
        1    0.000    0.000    0.000    0.000 util.py:368(ForkAwareThreadLock)
        1    0.000    0.000    0.000    0.000 datetimes.py:105(<listcomp>)
        1    0.000    0.000    0.000    0.000 _pydecimal.py:316(InvalidContext)
        5    0.000    0.000    0.000    0.000 unicode.py:2022(gen_isX)
        1    0.000    0.000    0.000    0.000 info.py:514(SeriesInfo)
        1    0.000    0.000    0.000    0.000 __init__.py:38(inspect_format)
        6    0.000    0.000    0.000    0.000 _type_aliases.py:92(<genexpr>)
        4    0.000    0.000    0.000    0.000 npyimpl.py:329(_pack_output_values)
        2    0.000    0.000    0.000    0.000 series.py:215(_coerce_method)
        1    0.000    0.000    0.000    0.000 ImageFile.py:670(PyDecoder)
        2    0.000    0.000    0.000    0.000 rcsetup.py:432(validate_ps_distiller)
        1    0.000    0.000    0.000    0.000 floating.py:149(Float64Dtype)
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_shake_256}
        1    0.000    0.000    0.000    0.000 offsetbox.py:1611(DraggableAnnotation)
        1    0.000    0.000    0.000    0.000 legend_handler.py:46(HandlerBase)
        1    0.000    0.000    0.000    0.000 passmanagers.py:13(PruneStats)
        1    0.000    0.000    0.000    0.000 fastmathpass.py:5(FastFloatBinOpVisitor)
        1    0.000    0.000    0.000    0.000 core.py:2472(CaselessLiteral)
        5    0.000    0.000    0.000    0.000 datetime.py:414(_check_tzinfo_arg)
        1    0.000    0.000    0.000    0.000 _matfuncs.py:206(ProductOperator)
        1    0.000    0.000    0.000    0.000 collections.py:975(PathCollection)
        2    0.000    0.000    0.000    0.000 book.py:1267(read)
        1    0.000    0.000    0.000    0.000 geo.py:225(_GeoTransform)
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_sha512}
        6    0.000    0.000    0.000    0.000 signal.py:48(_wraps)
        1    0.000    0.000    0.000    0.000 scalars.py:117(Float)
        1    0.000    0.000    0.000    0.000 codegen.py:948(AOTCodeLibrary)
        1    0.000    0.000    0.000    0.000 utils.py:157(CallbackIOWrapper)
        1    0.000    0.000    0.000    0.000 npyio.py:106(NpzFile)
        1    0.000    0.000    0.000    0.000 builtins.py:754(NPDatetimeAttribute)
        1    0.000    0.000    0.000    0.000 apply.py:583(NDFrameApply)
        1    0.000    0.000    0.000    0.000 _internal.py:614(_Stream)
        1    0.000    0.000    0.000    0.000 category.py:138(StrCategoryFormatter)
        1    0.000    0.000    0.000    0.000 nanops.py:77(disallow)
        1    0.000    0.000    0.000    0.000 _arffread.py:231(StringAttribute)
        1    0.000    0.000    0.000    0.000 containers.py:885(StructRef)
        1    0.000    0.000    0.000    0.000 ImageFile.py:719(PyEncoder)
        1    0.000    0.000    0.000    0.000 pytables.py:262(FilterBinOp)
        1    0.000    0.000    0.000    0.000 arpack.py:988(IterOpInv)
        1    0.000    0.000    0.000    0.000 patches.py:3647(Fancy)
        1    0.000    0.000    0.000    0.000 calendar.py:412(HTMLCalendar)
        1    0.000    0.000    0.000    0.000 _common.py:127(_TZifHeader)
        1    0.000    0.000    0.000    0.000 functions.py:519(Dispatcher)
        1    0.000    0.000    0.000    0.000 readers.py:49(MultiplexedPath)
        1    0.000    0.000    0.000    0.000 create_profiles.py:10(Profile)
        1    0.000    0.000    0.000    0.000 threading.py:410(Semaphore)
        1    0.000    0.000    0.000    0.000 _triinterpolate.py:985(_DOF_estimator)
        1    0.000    0.000    0.000    0.000 byteflow.py:822(<listcomp>)
        2    0.000    0.000    0.000    0.000 pathlib.py:53(__init__)
        1    0.000    0.000    0.000    0.000 function_type.py:150(WrapperAddressProtocol)
        1    0.000    0.000    0.000    0.000 calendar.py:583(LocaleHTMLCalendar)
        1    0.000    0.000    0.000    0.000 function_base.py:2116(vectorize)
        1    0.000    0.000    0.000    0.000 array_manager.py:1317(NullArrayProxy)
        1    0.000    0.000    0.000    0.000 stata.py:791(StataNonCatValueLabel)
        1    0.000    0.000    0.000    0.000 codegen.py:1008(__init__)
        1    0.000    0.000    0.000    0.000 utils.py:261(ConfigOptions)
        1    0.000    0.000    0.000    0.000 core.py:4862(_generateDefaultName)
        1    0.000    0.000    0.000    0.000 _version.py:14(NumpyVersion)
        1    0.000    0.000    0.000    0.000 pytables.py:5175(Selection)
        1    0.000    0.000    0.000    0.000 html.py:587(_BeautifulSoupHtml5LibFrameParser)
        1    0.000    0.000    0.000    0.000 __init__.py:61(ProjectionRegistry)
        4    0.000    0.000    0.000    0.000 config.py:256(__init__)
        1    0.000    0.000    0.000    0.000 ufuncbuilder.py:56(__init__)
        1    0.000    0.000    0.000    0.000 targetconfig.py:13(Option)
        1    0.000    0.000    0.000    0.000 bytecode.py:52(ByteCodeInst)
        1    0.000    0.000    0.000    0.000 blas.py:238(<dictcomp>)
        1    0.000    0.000    0.000    0.000 abstract.py:288(DTypeSpec)
        1    0.000    0.000    0.000    0.000 colors.py:1838(AsinhNorm)
        7    0.000    0.000    0.000    0.000 __init__.py:894(__init__)
        1    0.000    0.000    0.000    0.000 book.py:1389(unpack_SST_table)
        1    0.000    0.000    0.000    0.000 scalars.py:56(maxval)
        1    0.000    0.000    0.000    0.000 animation.py:95(MovieWriterRegistry)
        1    0.000    0.000    0.000    0.000 arrow_parser_wrapper.py:15(ArrowParserWrapper)
        1    0.000    0.000    0.000    0.000 typeinfer.py:907(TypeVarMap)
        1    0.000    0.000    0.000    0.000 offsetbox.py:1586(DraggableOffsetBox)
        1    0.000    0.000    0.000    0.000 _machar.py:17(MachAr)
        1    0.000    0.000    0.000    0.000 datetime.py:1114(tzinfo)
        8    0.000    0.000    0.000    0.000 plyparser.py:70(parameterized)
